SalesID,Date,CustomerName,CustomerPhone,CustomerEmail,VehicleMake,VehicleModel,VehicleYear,VehicleColor,VehicleType,VehicleMileage,VehicleEngine,VehicleTransmission,SalePrice,SaleType,SalespersonID,DealershipLocation,FinancingApproved,DownPayment,LoanTerm
4406,2023-01-03,Customer 4406,555-231-4017,customer4406@email.com,Jeep,Cherokee,2022,Blue,Coupe,47248,2.5L I4,Automatic,55767,Used,103,Dallas,False,0,0
4407,2023-12-25,Customer 4407,555-245-6864,customer4407@email.com,Jeep,Wrangler,2021,Black,SUV,26159,2.5L I4,Automatic,27648,Used,107,Houston,False,0,0
4408,2023-01-25,Customer 4408,555-585-8242,customer4408@email.com,Mercedes,E-Class,2018,Silver,Sedan,7138,5.0L V8,Manual,58118,Used,113,Dallas,False,0,0
4409,2024-01-24,Customer 4409,555-941-4068,customer4409@email.com,Chevrolet,Equinox,2018,Green,SUV,18914,2.0L I4,Manual,18579,Used,120,Los Angeles,False,0,0
4410,2023-01-13,Customer 4410,555-458-3883,customer4410@email.com,Ford,Escape,2018,Silver,Truck,25719,3.6L V6,CVT,47943,New,103,New York,True,5809,36
4411,2023-02-22,Customer 4411,555-200-3979,customer4411@email.com,Hyundai,Sonata,2020,Black,SUV,8447,3.5L V6,CVT,41029,Used,118,Chicago,False,0,0
4412,2024-01-01,Customer 4412,555-588-5344,customer4412@email.com,Honda,CR-V,2018,Silver,SUV,12931,3.5L V6,Manual,25727,New,116,Los Angeles,False,0,0
4413,2023-10-19,Customer 4413,555-939-2575,customer4413@email.com,Ford,F-150,2019,Black,Coupe,26183,3.5L V6,CVT,28609,Used,110,Dallas,True,332,36
4414,2024-01-19,Customer 4414,555-599-9080,customer4414@email.com,Hyundai,Tucson,2019,Red,Truck,36107,5.0L V8,Manual,28944,Used,117,New York,True,441,48
4415,2023-03-29,Customer 4415,555-911-1430,customer4415@email.com,Chevrolet,Silverado,2020,Green,SUV,56224,2.0L I4,CVT,33108,Used,118,San Jose,False,0,0
4416,2023-10-24,Customer 4416,555-289-5819,customer4416@email.com,Toyota,Camry,2022,White,Coupe,25685,2.0L I4,CVT,29906,Used,101,Dallas,True,6754,60
4417,2023-01-16,Customer 4417,555-215-8025,customer4417@email.com,Ford,F-150,2018,Green,Coupe,7421,3.5L V6,Manual,23360,Used,117,Los Angeles,True,2371,36
4418,2023-11-27,Customer 4418,555-441-3183,customer4418@email.com,Jeep,Wrangler,2024,Gray,SUV,41079,5.0L V8,CVT,55586,Used,115,San Diego,False,0,0
4419,2023-06-01,Customer 4419,555-577-4235,customer4419@email.com,Chevrolet,Equinox,2022,White,Coupe,13869,3.5L V6,Automatic,57320,Used,114,New York,True,11539,72
4420,2023-03-05,Customer 4420,555-910-6235,customer4420@email.com,Hyundai,Elantra,2022,Gray,Coupe,26304,5.0L V8,Manual,36490,New,104,Chicago,False,0,0
4421,2023-08-15,Customer 4421,555-530-6008,customer4421@email.com,Toyota,Tacoma,2023,Blue,Sedan,36631,5.0L V8,CVT,35973,Used,116,San Jose,True,3513,72
4422,2023-02-22,Customer 4422,555-230-8091,customer4422@email.com,BMW,X5,2019,Silver,Coupe,47068,5.0L V8,CVT,33812,New,120,San Diego,False,0,0
4423,2023-04-29,Customer 4423,555-524-3169,customer4423@email.com,Hyundai,Sonata,2019,Gray,Truck,53800,3.5L V6,Automatic,33920,New,107,Los Angeles,True,7525,36
4424,2023-10-17,Customer 4424,555-340-5879,customer4424@email.com,Honda,Civic,2019,White,Coupe,51573,3.5L V6,CVT,31747,New,106,San Jose,False,0,0
4425,2023-04-21,Customer 4425,555-499-2981,customer4425@email.com,Hyundai,Tucson,2023,Red,Sedan,20736,3.5L V6,Automatic,53686,Used,103,Los Angeles,False,0,0
4426,2023-07-22,Customer 4426,555-471-7946,customer4426@email.com,Audi,Q5,2023,Green,Truck,49119,3.5L V6,Automatic,31378,New,116,San Jose,False,0,0
4427,2023-11-30,Customer 4427,555-496-9017,customer4427@email.com,Chevrolet,Traverse,2024,White,Sedan,30834,3.5L V6,Automatic,46459,Used,115,Los Angeles,True,9295,60
4428,2023-07-18,Customer 4428,555-901-9039,customer4428@email.com,Mercedes,S-Class,2022,White,Sedan,26456,5.0L V8,Manual,29992,Used,109,Chicago,False,0,0
4429,2023-03-24,Customer 4429,555-592-1108,customer4429@email.com,Hyundai,Tucson,2019,Blue,Sedan,21529,5.0L V8,Automatic,36323,Used,117,San Antonio,True,4718,72
4430,2023-01-02,Customer 4430,555-962-2570,customer4430@email.com,Hyundai,Sonata,2024,White,SUV,57967,5.0L V8,Automatic,24005,New,114,San Diego,True,1331,48
4431,2023-08-06,Customer 4431,555-983-6654,customer4431@email.com,Ford,F-150,2018,Black,SUV,57964,3.6L V6,Manual,37026,Used,114,Dallas,False,0,0
4432,2023-05-04,Customer 4432,555-368-5071,customer4432@email.com,Mercedes,S-Class,2024,Gray,Coupe,37079,2.0L I4,Automatic,51222,New,117,New York,True,8255,60
4433,2023-07-04,Customer 4433,555-593-1845,customer4433@email.com,BMW,3 Series,2019,White,Truck,57910,3.6L V6,Automatic,27256,Used,108,San Jose,True,4154,0
4434,2023-06-30,Customer 4434,555-926-5883,customer4434@email.com,Audi,A6,2021,Green,Coupe,39052,2.5L I4,Manual,40104,New,101,Phoenix,False,0,0
4435,2023-08-23,Customer 4435,555-407-2349,customer4435@email.com,Honda,Accord,2019,Blue,Truck,15106,3.6L V6,CVT,56534,New,117,San Antonio,True,9820,0
4436,2023-07-21,Customer 4436,555-711-5858,customer4436@email.com,BMW,3 Series,2022,Blue,Sedan,23717,3.6L V6,CVT,43242,Used,101,Houston,True,2831,36
4437,2023-02-13,Customer 4437,555-475-6274,customer4437@email.com,Hyundai,Sonata,2024,White,Truck,59573,3.5L V6,Manual,18700,Used,101,Houston,True,3030,36
4438,2023-12-09,Customer 4438,555-887-1081,customer4438@email.com,Hyundai,Elantra,2021,White,Truck,13422,2.0L I4,CVT,27972,New,103,Houston,True,1449,48
4439,2023-12-26,Customer 4439,555-556-9094,customer4439@email.com,Chevrolet,Equinox,2020,Silver,Truck,18423,3.5L V6,CVT,28550,Used,120,Houston,False,0,0
4440,2023-03-09,Customer 4440,555-465-6102,customer4440@email.com,Toyota,Tacoma,2019,Blue,Truck,21423,5.0L V8,Automatic,40375,New,104,San Antonio,True,8040,60
4441,2023-03-14,Customer 4441,555-145-2767,customer4441@email.com,Toyota,Camry,2019,Black,Sedan,32900,5.0L V8,Automatic,49936,Used,106,Phoenix,False,0,0
4442,2023-11-30,Customer 4442,555-606-3204,customer4442@email.com,BMW,X5,2021,Gray,Truck,24023,5.0L V8,Automatic,29377,Used,113,Houston,False,0,0
4443,2023-03-26,Customer 4443,555-181-1319,customer4443@email.com,Toyota,Tacoma,2019,Black,Coupe,30342,3.5L V6,Automatic,49109,Used,110,Phoenix,True,36,36
4444,2023-03-22,Customer 4444,555-665-4891,customer4444@email.com,Honda,Accord,2018,White,SUV,28825,2.0L I4,Automatic,17728,New,105,Philadelphia,True,3759,36
4445,2023-10-09,Customer 4445,555-853-6273,customer4445@email.com,Hyundai,Tucson,2020,Blue,Truck,23202,2.0L I4,Automatic,53689,Used,102,Chicago,False,0,0
4446,2023-01-03,Customer 4446,555-368-6860,customer4446@email.com,Audi,Q5,2023,Black,Coupe,49726,3.5L V6,Manual,28999,Used,105,Philadelphia,False,0,0
4447,2023-07-16,Customer 4447,555-207-1011,customer4447@email.com,Ford,Mustang,2024,Black,Truck,23932,2.0L I4,Automatic,59021,New,110,San Diego,False,0,0
4448,2023-07-25,Customer 4448,555-195-2831,customer4448@email.com,Nissan,Titan,2019,Red,SUV,10091,2.5L I4,Automatic,19576,Used,106,San Antonio,True,3932,60
4449,2023-03-13,Customer 4449,555-237-2947,customer4449@email.com,Ford,F-150,2018,Gray,Sedan,55479,3.6L V6,CVT,56755,Used,113,Dallas,True,12166,72
4450,2023-07-07,Customer 4450,555-237-9383,customer4450@email.com,Ford,Mustang,2020,Blue,Coupe,20434,3.6L V6,Automatic,33623,New,106,Philadelphia,False,0,0
4451,2024-01-23,Customer 4451,555-119-8077,customer4451@email.com,Chevrolet,Traverse,2019,Silver,Coupe,33968,3.5L V6,CVT,59236,Used,109,San Antonio,True,10506,36
4452,2023-06-09,Customer 4452,555-451-6744,customer4452@email.com,Honda,CR-V,2024,Black,Coupe,25322,5.0L V8,Manual,53244,Used,101,New York,True,1710,36
4453,2023-07-01,Customer 4453,555-788-5397,customer4453@email.com,Ford,Escape,2018,Blue,SUV,23638,3.6L V6,Automatic,40212,New,103,San Diego,False,0,0
4454,2023-08-21,Customer 4454,555-843-5016,customer4454@email.com,Audi,Q5,2018,White,SUV,34837,5.0L V8,Manual,28592,Used,112,San Jose,False,0,0
4455,2023-05-28,Customer 4455,555-353-2637,customer4455@email.com,Hyundai,Elantra,2024,Black,Sedan,8237,3.5L V6,CVT,29208,Used,110,Houston,False,0,0
4456,2023-09-21,Customer 4456,555-320-9348,customer4456@email.com,Jeep,Cherokee,2018,Black,Truck,14920,5.0L V8,CVT,56627,New,101,San Diego,True,5267,0
4457,2023-03-28,Customer 4457,555-939-2487,customer4457@email.com,Chevrolet,Silverado,2022,Gray,Coupe,30971,3.5L V6,CVT,53664,Used,112,San Jose,False,0,0
4458,2023-12-20,Customer 4458,555-165-4993,customer4458@email.com,Toyota,Camry,2024,Blue,SUV,22447,3.6L V6,Manual,20868,New,106,San Jose,False,0,0
4459,2023-07-30,Customer 4459,555-719-7924,customer4459@email.com,Honda,Accord,2022,Gray,Sedan,29382,2.0L I4,CVT,25968,Used,103,San Antonio,False,0,0
4460,2023-09-04,Customer 4460,555-945-7071,customer4460@email.com,Ford,Mustang,2022,White,Sedan,25216,2.0L I4,CVT,57903,New,112,Chicago,False,0,0
4461,2023-12-03,Customer 4461,555-146-3703,customer4461@email.com,Nissan,Rogue,2023,Black,Truck,54911,2.5L I4,Automatic,49849,Used,117,Los Angeles,False,0,0
4462,2023-06-25,Customer 4462,555-678-2349,customer4462@email.com,Jeep,Grand Cherokee,2024,Red,Coupe,49483,2.5L I4,CVT,26965,New,119,San Diego,True,6310,60
4463,2023-04-06,Customer 4463,555-534-4549,customer4463@email.com,Nissan,Altima,2020,Green,Coupe,42347,2.0L I4,CVT,53535,Used,120,San Antonio,False,0,0
4464,2023-02-20,Customer 4464,555-754-7150,customer4464@email.com,Jeep,Grand Cherokee,2024,Gray,SUV,41024,3.5L V6,Manual,26276,New,107,Chicago,True,4551,48
4465,2023-05-12,Customer 4465,555-606-1272,customer4465@email.com,Jeep,Cherokee,2021,Green,Sedan,19733,2.5L I4,Automatic,59011,New,104,Philadelphia,False,0,0
4466,2023-07-13,Customer 4466,555-746-4694,customer4466@email.com,Nissan,Altima,2018,Gray,Sedan,29904,3.6L V6,Manual,49735,New,116,San Antonio,True,6744,60
4467,2023-02-23,Customer 4467,555-696-3398,customer4467@email.com,Mercedes,S-Class,2021,Silver,Sedan,36455,3.5L V6,Automatic,17447,Used,105,Chicago,True,4276,0
4468,2023-01-21,Customer 4468,555-333-1051,customer4468@email.com,Ford,Mustang,2022,White,Sedan,36179,2.5L I4,Manual,35133,New,107,New York,False,0,0
4469,2023-06-11,Customer 4469,555-990-8012,customer4469@email.com,Toyota,Tacoma,2019,Silver,Coupe,42046,5.0L V8,Automatic,52164,New,117,San Antonio,True,10672,72
4470,2023-04-28,Customer 4470,555-431-4720,customer4470@email.com,Hyundai,Tucson,2020,Silver,Truck,50421,2.5L I4,Manual,32502,Used,108,Houston,True,7614,0
4471,2023-12-19,Customer 4471,555-235-5202,customer4471@email.com,Audi,A4,2024,Black,Truck,14235,3.5L V6,Manual,53466,Used,114,San Jose,True,5691,48
4472,2023-09-13,Customer 4472,555-581-1874,customer4472@email.com,Toyota,Camry,2024,Red,Coupe,14873,3.5L V6,Automatic,18020,New,114,Houston,True,3200,48
4473,2023-05-11,Customer 4473,555-308-4386,customer4473@email.com,Ford,Mustang,2019,Blue,Sedan,58347,2.0L I4,Manual,47350,New,107,Phoenix,False,0,0
4474,2023-03-21,Customer 4474,555-265-2508,customer4474@email.com,Ford,Escape,2020,Black,Coupe,15372,3.6L V6,Automatic,45219,Used,115,Chicago,False,0,0
4475,2023-04-27,Customer 4475,555-233-2380,customer4475@email.com,Ford,F-150,2021,Black,Truck,20218,2.5L I4,CVT,53635,New,103,Phoenix,False,0,0
4476,2023-10-27,Customer 4476,555-879-9501,customer4476@email.com,Toyota,RAV4,2024,White,Coupe,21200,2.0L I4,Automatic,46443,Used,120,Philadelphia,False,0,0
4477,2023-02-07,Customer 4477,555-467-6819,customer4477@email.com,Audi,Q5,2024,Gray,Truck,37371,2.0L I4,CVT,59465,New,104,Chicago,False,0,0
4478,2023-04-12,Customer 4478,555-965-8661,customer4478@email.com,Audi,Q5,2022,White,SUV,7730,2.0L I4,CVT,53322,New,107,San Diego,True,10611,0
4479,2023-03-08,Customer 4479,555-282-7698,customer4479@email.com,Honda,Civic,2021,Gray,SUV,43029,2.0L I4,CVT,32380,Used,113,San Antonio,False,0,0
4480,2023-11-15,Customer 4480,555-182-1658,customer4480@email.com,Hyundai,Tucson,2023,Green,Sedan,22749,3.6L V6,Manual,41295,New,115,Houston,True,5106,36
4481,2023-07-03,Customer 4481,555-967-6020,customer4481@email.com,Ford,Escape,2018,White,Coupe,18825,2.5L I4,Manual,21437,Used,116,San Jose,True,2035,72
4482,2024-01-25,Customer 4482,555-540-8179,customer4482@email.com,Mercedes,E-Class,2022,Gray,SUV,10844,2.0L I4,Manual,19032,Used,105,San Antonio,True,4693,48
4483,2023-10-24,Customer 4483,555-400-2767,customer4483@email.com,Hyundai,Elantra,2020,Green,Truck,6582,5.0L V8,CVT,50205,New,102,San Antonio,False,0,0
4484,2024-01-07,Customer 4484,555-867-6271,customer4484@email.com,Hyundai,Sonata,2020,Blue,Coupe,23474,2.5L I4,CVT,53962,Used,102,San Antonio,False,0,0
4485,2023-12-08,Customer 4485,555-925-6085,customer4485@email.com,Mercedes,C-Class,2018,White,SUV,7960,3.5L V6,Manual,59495,Used,119,San Antonio,True,572,48
4486,2023-05-31,Customer 4486,555-341-2463,customer4486@email.com,Audi,Q5,2019,Red,Sedan,15052,2.0L I4,Manual,20005,Used,110,Los Angeles,False,0,0
4487,2023-06-22,Customer 4487,555-852-7400,customer4487@email.com,Chevrolet,Equinox,2021,Black,Truck,57421,5.0L V8,CVT,55951,Used,106,Dallas,False,0,0
4488,2023-06-30,Customer 4488,555-247-8982,customer4488@email.com,Mercedes,E-Class,2019,Blue,SUV,47631,3.6L V6,Automatic,32796,Used,111,Houston,True,153,60
4489,2023-11-25,Customer 4489,555-681-9475,customer4489@email.com,Ford,F-150,2021,Green,Coupe,18275,2.0L I4,Automatic,32539,New,102,New York,False,0,0
4490,2023-08-27,Customer 4490,555-765-9907,customer4490@email.com,Ford,Mustang,2024,Gray,Truck,5486,2.0L I4,Automatic,55663,Used,112,San Diego,False,0,0
4491,2023-02-08,Customer 4491,555-401-2647,customer4491@email.com,BMW,3 Series,2023,Silver,Truck,33480,5.0L V8,Automatic,57138,Used,103,Philadelphia,True,12885,48
4492,2023-02-02,Customer 4492,555-734-6741,customer4492@email.com,Audi,Q5,2020,Silver,Coupe,33525,2.5L I4,Automatic,31066,Used,103,San Jose,False,0,0
4493,2023-03-27,Customer 4493,555-636-2743,customer4493@email.com,Audi,Q5,2021,Gray,SUV,17121,2.5L I4,Automatic,28130,New,112,San Jose,False,0,0
4494,2023-02-18,Customer 4494,555-138-7893,customer4494@email.com,Ford,Mustang,2022,White,SUV,23789,3.5L V6,Manual,42294,New,103,San Diego,False,0,0
4495,2023-04-11,Customer 4495,555-418-1701,customer4495@email.com,BMW,X5,2022,Gray,Truck,35818,3.5L V6,Automatic,54024,Used,103,San Diego,True,9353,48
4496,2024-01-26,Customer 4496,555-131-5887,customer4496@email.com,Audi,A6,2023,Red,Truck,9187,2.5L I4,CVT,55862,New,110,San Antonio,True,3020,36
4497,2023-03-17,Customer 4497,555-943-1267,customer4497@email.com,Nissan,Rogue,2020,Red,Coupe,16553,3.6L V6,Automatic,21173,Used,114,Phoenix,False,0,0
4498,2024-01-20,Customer 4498,555-518-6195,customer4498@email.com,Honda,CR-V,2022,Green,Coupe,49028,5.0L V8,Manual,47158,Used,120,Phoenix,True,7820,36
4499,2023-11-04,Customer 4499,555-349-6752,customer4499@email.com,Ford,Mustang,2018,Red,Coupe,28359,3.6L V6,CVT,30190,Used,112,Philadelphia,False,0,0
4500,2023-07-04,Customer 4500,555-410-9293,customer4500@email.com,Chevrolet,Traverse,2019,Red,Truck,42834,2.0L I4,CVT,17921,Used,113,Chicago,False,0,0
4501,2023-11-17,Customer 4501,555-362-3409,customer4501@email.com,Ford,F-150,2020,Blue,SUV,45392,5.0L V8,CVT,41530,New,120,Los Angeles,True,10008,60
4502,2023-01-07,Customer 4502,555-541-2246,customer4502@email.com,Ford,F-150,2018,Blue,Coupe,31887,5.0L V8,CVT,16426,Used,113,San Antonio,False,0,0
4503,2023-04-20,Customer 4503,555-461-4426,customer4503@email.com,Mercedes,S-Class,2020,Black,SUV,12639,3.5L V6,Manual,29544,New,116,San Antonio,False,0,0
4504,2023-02-22,Customer 4504,555-281-4070,customer4504@email.com,Jeep,Wrangler,2021,Green,Truck,27713,3.5L V6,Manual,34379,New,118,Chicago,False,0,0
4505,2023-01-14,Customer 4505,555-243-2304,customer4505@email.com,Ford,Escape,2018,Silver,Sedan,38821,5.0L V8,CVT,46277,New,114,San Antonio,True,1030,0
4506,2023-11-21,Customer 4506,555-737-1931,customer4506@email.com,Audi,Q5,2021,Black,Coupe,25125,3.5L V6,Manual,31037,New,120,New York,False,0,0
4507,2023-08-28,Customer 4507,555-346-3928,customer4507@email.com,Chevrolet,Silverado,2021,Silver,SUV,18743,2.0L I4,CVT,36715,New,120,San Diego,False,0,0
4508,2023-03-24,Customer 4508,555-227-5348,customer4508@email.com,Mercedes,S-Class,2022,Silver,SUV,58901,3.6L V6,CVT,28166,Used,106,Houston,False,0,0
4509,2023-04-09,Customer 4509,555-634-2834,customer4509@email.com,Jeep,Grand Cherokee,2023,Gray,SUV,19597,3.6L V6,CVT,27163,Used,113,Phoenix,False,0,0
4510,2023-11-28,Customer 4510,555-453-7822,customer4510@email.com,BMW,5 Series,2019,Green,Coupe,24732,2.0L I4,Manual,51748,Used,116,San Diego,False,0,0
4511,2023-03-17,Customer 4511,555-369-7025,customer4511@email.com,Audi,A6,2024,Silver,Truck,5065,2.0L I4,Manual,58578,New,102,San Diego,False,0,0
4512,2023-12-23,Customer 4512,555-635-8044,customer4512@email.com,Chevrolet,Silverado,2022,Silver,SUV,8933,2.5L I4,Automatic,52541,New,116,San Antonio,False,0,0
4513,2023-02-19,Customer 4513,555-383-7254,customer4513@email.com,Mercedes,C-Class,2018,Green,SUV,44618,5.0L V8,Manual,35281,New,108,San Diego,True,4725,0
4514,2023-12-19,Customer 4514,555-734-7912,customer4514@email.com,Jeep,Cherokee,2020,White,Coupe,17371,3.6L V6,Manual,26159,Used,103,San Antonio,True,1749,60
4515,2023-07-10,Customer 4515,555-916-8042,customer4515@email.com,Audi,A4,2020,Blue,Truck,55353,5.0L V8,Automatic,49106,New,116,Los Angeles,True,10280,48
4516,2023-04-24,Customer 4516,555-508-8688,customer4516@email.com,Toyota,RAV4,2023,Black,SUV,39063,5.0L V8,CVT,50859,Used,114,San Jose,False,0,0
4517,2023-02-21,Customer 4517,555-530-7025,customer4517@email.com,Nissan,Rogue,2024,Red,Coupe,19529,2.5L I4,Automatic,23662,New,116,Houston,False,0,0
4518,2023-06-12,Customer 4518,555-970-5704,customer4518@email.com,Chevrolet,Traverse,2022,Blue,SUV,49198,3.5L V6,CVT,16301,Used,108,Los Angeles,True,58,72
4519,2023-12-14,Customer 4519,555-825-7997,customer4519@email.com,Ford,F-150,2023,Gray,Sedan,51231,3.5L V6,Manual,28283,Used,117,Houston,False,0,0
4520,2023-03-25,Customer 4520,555-839-6527,customer4520@email.com,Chevrolet,Silverado,2020,Gray,Coupe,8853,5.0L V8,Manual,45354,New,103,Los Angeles,True,4989,60
4521,2024-01-20,Customer 4521,555-736-8774,customer4521@email.com,Ford,Mustang,2018,Red,SUV,8591,3.5L V6,Automatic,17733,New,114,Philadelphia,True,282,36
4522,2023-03-12,Customer 4522,555-350-5639,customer4522@email.com,Hyundai,Elantra,2019,Gray,Sedan,18789,3.6L V6,Automatic,38034,New,103,New York,True,3376,0
4523,2023-02-10,Customer 4523,555-440-1893,customer4523@email.com,Hyundai,Elantra,2020,Blue,Coupe,46589,5.0L V8,Automatic,21445,Used,117,Houston,False,0,0
4524,2023-02-08,Customer 4524,555-271-3596,customer4524@email.com,Chevrolet,Traverse,2019,Blue,Sedan,52498,3.5L V6,CVT,58208,New,112,San Antonio,False,0,0
4525,2023-07-06,Customer 4525,555-146-1501,customer4525@email.com,Mercedes,C-Class,2018,Blue,Truck,7807,2.5L I4,Manual,35943,New,120,New York,True,8135,48
4526,2023-03-30,Customer 4526,555-499-5692,customer4526@email.com,Jeep,Grand Cherokee,2024,Green,Coupe,23790,2.5L I4,CVT,59722,Used,111,Phoenix,True,7428,72
4527,2023-09-30,Customer 4527,555-997-1948,customer4527@email.com,Audi,Q5,2020,Red,Truck,40824,2.5L I4,Manual,57171,New,101,Houston,False,0,0
4528,2023-01-12,Customer 4528,555-479-6831,customer4528@email.com,Nissan,Rogue,2019,Gray,SUV,29768,3.5L V6,Manual,43713,New,101,San Antonio,False,0,0
4529,2023-07-08,Customer 4529,555-933-4396,customer4529@email.com,Nissan,Rogue,2022,Red,Coupe,55705,3.5L V6,Automatic,57405,New,117,San Jose,False,0,0
4530,2023-03-27,Customer 4530,555-752-6252,customer4530@email.com,Honda,Civic,2020,Red,Coupe,21610,2.5L I4,Manual,27579,New,103,Los Angeles,False,0,0
4531,2023-04-20,Customer 4531,555-689-7227,customer4531@email.com,Audi,Q5,2021,Red,Sedan,14759,5.0L V8,Automatic,15172,Used,102,San Antonio,False,0,0
4532,2023-05-27,Customer 4532,555-926-2735,customer4532@email.com,Hyundai,Sonata,2018,Black,Sedan,48444,3.5L V6,CVT,37478,New,114,Philadelphia,False,0,0
4533,2023-10-14,Customer 4533,555-865-9655,customer4533@email.com,BMW,5 Series,2019,White,Coupe,21303,5.0L V8,Automatic,59510,Used,119,San Diego,False,0,0
4534,2023-08-24,Customer 4534,555-750-7342,customer4534@email.com,Toyota,Tacoma,2023,White,Coupe,42688,3.5L V6,CVT,25658,New,101,Philadelphia,True,562,72
4535,2023-08-30,Customer 4535,555-397-5314,customer4535@email.com,Mercedes,E-Class,2024,Black,Coupe,37373,3.6L V6,CVT,43088,New,105,Dallas,False,0,0
4536,2023-02-19,Customer 4536,555-283-7191,customer4536@email.com,Chevrolet,Equinox,2022,Blue,Coupe,19570,3.5L V6,Automatic,54618,New,105,Los Angeles,True,13330,48
4537,2023-10-07,Customer 4537,555-264-5271,customer4537@email.com,Honda,Accord,2021,Black,Truck,8820,3.6L V6,Manual,35030,Used,119,San Antonio,True,6364,0
4538,2023-02-13,Customer 4538,555-780-9139,customer4538@email.com,Mercedes,S-Class,2021,Blue,Coupe,15586,3.6L V6,Automatic,48976,Used,111,Los Angeles,False,0,0
4539,2023-04-15,Customer 4539,555-650-4431,customer4539@email.com,Hyundai,Elantra,2020,White,SUV,34301,2.5L I4,Manual,55532,Used,114,Phoenix,True,13760,48
4540,2023-12-02,Customer 4540,555-994-6107,customer4540@email.com,Chevrolet,Silverado,2023,Gray,Coupe,49659,2.0L I4,Manual,58112,New,102,Phoenix,False,0,0
4541,2023-03-08,Customer 4541,555-765-4107,customer4541@email.com,Nissan,Rogue,2024,Blue,Sedan,56895,3.6L V6,Automatic,51522,Used,117,San Jose,False,0,0
4542,2023-02-17,Customer 4542,555-845-3447,customer4542@email.com,Honda,Civic,2019,White,Sedan,34680,3.6L V6,Manual,58061,Used,105,Los Angeles,True,10495,36
4543,2023-05-29,Customer 4543,555-451-8598,customer4543@email.com,Hyundai,Tucson,2018,Blue,Coupe,53532,3.5L V6,Manual,59886,New,113,Philadelphia,True,11426,60
4544,2023-09-30,Customer 4544,555-883-2506,customer4544@email.com,Hyundai,Sonata,2023,White,Coupe,11641,2.5L I4,CVT,36156,New,102,Houston,False,0,0
4545,2023-04-11,Customer 4545,555-186-1468,customer4545@email.com,Toyota,RAV4,2024,Blue,Sedan,27960,2.0L I4,Manual,20491,New,104,San Jose,False,0,0
4546,2024-01-09,Customer 4546,555-573-4428,customer4546@email.com,Nissan,Rogue,2023,White,Sedan,9415,2.5L I4,CVT,22791,Used,106,San Diego,False,0,0
4547,2023-01-01,Customer 4547,555-418-6062,customer4547@email.com,Nissan,Titan,2022,Green,Truck,35110,2.0L I4,CVT,15098,New,117,Phoenix,True,3425,48
4548,2023-02-11,Customer 4548,555-283-6521,customer4548@email.com,Honda,Accord,2024,Black,Sedan,38044,3.6L V6,CVT,17675,Used,117,Philadelphia,False,0,0
4549,2023-02-12,Customer 4549,555-724-6473,customer4549@email.com,Chevrolet,Equinox,2019,Red,Truck,53723,5.0L V8,Manual,56154,New,115,San Antonio,False,0,0
4550,2023-12-16,Customer 4550,555-920-3762,customer4550@email.com,Audi,A4,2020,Blue,Sedan,34029,3.5L V6,Manual,44124,Used,105,Chicago,False,0,0
4551,2023-05-13,Customer 4551,555-416-2354,customer4551@email.com,Ford,F-150,2019,Blue,Coupe,12252,2.5L I4,CVT,38770,Used,116,Philadelphia,False,0,0
4552,2023-07-26,Customer 4552,555-506-9702,customer4552@email.com,Jeep,Cherokee,2019,Silver,Coupe,13359,2.0L I4,CVT,48977,New,112,Phoenix,True,700,48
4553,2023-01-28,Customer 4553,555-703-6677,customer4553@email.com,Toyota,Camry,2023,Red,Sedan,27529,2.5L I4,Automatic,25142,Used,104,Houston,True,1041,0
4554,2023-05-11,Customer 4554,555-598-8439,customer4554@email.com,Chevrolet,Silverado,2022,Black,Truck,20420,3.5L V6,Automatic,54450,Used,104,Phoenix,False,0,0
4555,2023-01-21,Customer 4555,555-314-7446,customer4555@email.com,Nissan,Titan,2019,Green,Coupe,16421,2.5L I4,Manual,55235,Used,120,New York,True,6293,72
4556,2023-03-24,Customer 4556,555-303-4388,customer4556@email.com,Hyundai,Sonata,2023,Black,SUV,16006,5.0L V8,Manual,45026,New,118,Chicago,False,0,0
4557,2023-01-03,Customer 4557,555-435-3746,customer4557@email.com,Ford,Escape,2021,Blue,Sedan,52551,5.0L V8,Manual,47064,New,103,Phoenix,False,0,0
4558,2023-03-22,Customer 4558,555-896-9446,customer4558@email.com,Toyota,Camry,2020,Gray,Coupe,27190,3.6L V6,CVT,27434,Used,116,Philadelphia,False,0,0
4559,2023-10-22,Customer 4559,555-771-1873,customer4559@email.com,BMW,5 Series,2018,White,SUV,22452,3.5L V6,Automatic,43506,Used,109,Philadelphia,True,3537,72
4560,2023-09-07,Customer 4560,555-439-6649,customer4560@email.com,Audi,Q5,2018,Blue,SUV,36469,3.5L V6,Manual,24745,New,102,Philadelphia,True,5175,72
4561,2023-04-07,Customer 4561,555-203-5478,customer4561@email.com,Ford,Mustang,2024,Black,Coupe,29736,5.0L V8,Automatic,45217,Used,102,San Diego,False,0,0
4562,2023-07-03,Customer 4562,555-961-7026,customer4562@email.com,Jeep,Wrangler,2020,Gray,Sedan,54546,2.5L I4,CVT,19501,Used,114,Phoenix,True,4704,72
4563,2023-12-26,Customer 4563,555-230-8145,customer4563@email.com,Chevrolet,Traverse,2019,Black,SUV,52298,5.0L V8,CVT,17679,New,105,Los Angeles,True,4026,0
